1,3,3,3,WUMPUS,-29,7
1,3,3,3,WUMPUS,-32,24
1,3,3,3,WUMPUS,-22,10
1,3,3,3,PIT,-16,6
1,3,3,3,WUMPUS,-24,12
1,3,3,3,GOLD,141,40
1,3,3,3,GOLD,145,36
1,3,3,3,GOLD,165,28
1,3,3,3,GOLD,143,46
1,3,3,3,GOLD,181,12
1,3,3,3,GOLD,181,14
1,3,3,3,GOLD,155,36
1,3,3,3,GOLD,151,40
1,3,3,3,GOLD,183,12
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
1,3,3,3,GOLD,185,10
